case_id,client_name,client_segment,strategic_client,fund_type,domicile,num_sub_funds,num_share_classes,num_jurisdictions,num_delegates,missing_documents,aml_status,kyc_status,risk_rating,client_priority,sla_days,regulatory_review_required,blocker_count,latest_blocker_type,complexity_score,complexity_label,actual_effort_hours,actual_completion_days,operational_pressure_score,pressure_band,sla_breached
C04164,Evercrest,Small / Emerging,False,Real Estate,Ireland,15,27,2,5,0,In Progress,Completed,Medium,High,20,0,1,Missing Documents,127.1,High,105.4,18.8,60.0,Medium,0
C04165,Invesco,Institutional,False,Hedge Fund,Cayman Islands,9,13,2,1,3,Completed,In Progress,Low,Normal,20,0,0,AML Delay,68.6,Low,76.8,11.9,42.9,Medium,0
C04166,Evercrest,Small / Emerging,False,UCITS,Cayman Islands,10,17,4,4,3,Pending,Completed,High,Normal,15,0,1,None,122.5,Medium,110.7,17.3,70.0,High,0
C04167,Aon,High Profile,True,Private Equity,Ireland,17,15,4,4,15,Completed,In Progress,High,Low,20,0,4,Analyst Unavailable,206.9,High,206.8,30.7,81.0,High,0
C04168,J.P. Morgan,Institutional,False,Real Estate,Luxembourg,8,10,3,0,2,Blocked,Pending,Medium,Normal,30,0,1,Missing Documents,115.7,Medium,118.2,18.1,73.0,High,0
C04169,Schroders,Institutional,False,UCITS,Luxembourg,2,12,1,5,4,Completed,Pending,Low,High,30,1,3,None,103.2,Medium,88.6,16.3,69.0,High,0
C04170,GreenRock,Small / Emerging,False,Private Equity,Ireland,12,24,4,6,2,Blocked,Completed,Low,Normal,20,1,0,Client Dependency,141.2,High,110.2,17.3,67.0,High,0
C04171,Aon,High Profile,True,Real Estate,Malta,15,27,5,7,5,Pending,Completed,High,Critical,10,0,1,Missing Documents,204.1,High,163.1,24.6,90.0,Critical,0
C04172,Varagon Generation,High Profile,True,UCITS,Luxembourg,8,18,5,9,6,In Progress,Failed,Medium,High,30,0,5,Missing Documents,205.8,High,226.4,32.4,87.0,Critical,0
C04173,Fidelity,Institutional,False,Private Equity,Luxembourg,15,1,2,1,5,In Progress,Completed,Low,Normal,10,1,1,Missing Documents,97.8,Medium,79.9,13.6,67.0,High,0
C04174,Celtic Investments,Small / Emerging,False,Hedge Fund,Luxembourg,11,21,3,4,12,Pending,In Progress,Medium,Critical,45,0,1,KYC Issue,164.1,High,171.0,26.6,63.0,Medium,0
C04175,AllianzGI,Institutional,False,Real Estate,Malta,3,24,3,6,6,Completed,Completed,Medium,Low,20,0,0,None,96.1,Medium,104.1,18.8,55.2,Medium,0
C04176,J.P. Morgan,Institutional,False,Real Estate,Malta,4,8,1,5,1,Completed,Completed,Medium,Normal,10,0,2,None,77.5,Medium,101.3,18.5,60.9,Medium,0
C04177,Legal & General,Institutional,False,Money Market,Ireland,13,18,2,0,1,Completed,Completed,Medium,High,20,0,3,Regulatory Review,96.3,Medium,108.0,18.2,64.3,Medium,1
C04178,Blue Horizon,Small / Emerging,False,UCITS,UK,11,21,3,4,0,In Progress,In Progress,Low,Normal,20,1,0,None,95.5,Medium,120.0,18.6,55.0,Medium,0
C04179,Nova Asset Management,Small / Emerging,False,Real Estate,Malta,2,27,3,6,1,Completed,Pending,Medium,Normal,15,1,2,None,126.8,High,113.6,19.3,73.0,High,0
C04180,BlackRock,Institutional,False,Private Equity,UK,2,26,1,0,8,In Progress,Failed,High,Normal,30,0,1,None,126.1,High,110.7,18.6,63.0,Medium,1
C04181,Schroders,Institutional,False,Hedge Fund,Luxembourg,11,9,3,3,5,Pending,Failed,Medium,Critical,20,0,1,KYC Issue,152.9,High,126.5,19.8,80.0,High,0
C04182,AllianzGI,Institutional,False,Money Market,UK,12,20,5,1,9,Pending,Pending,Medium,Low,30,0,3,KYC Issue,152.1,High,144.4,22.8,79.0,High,0
C04183,Aon,High Profile,True,AIF,Luxembourg,22,14,4,4,10,Pending,Completed,High,High,10,0,1,KYC Issue,185.6,High,162.6,23.1,90.0,Critical,0
C04184,Abrdn,Institutional,False,Private Equity,Ireland,5,9,5,2,0,In Progress,Completed,High,Normal,30,0,3,KYC Issue,116.7,Medium,87.6,16.4,59.0,Medium,0
C04185,Nova Asset Management,Small / Emerging,False,Money Market,Cayman Islands,13,19,2,1,7,Completed,Completed,Medium,Normal,45,1,3,Regulatory Review,118.4,Medium,131.6,21.0,59.0,Medium,0
C04186,Schroders,Institutional,False,Hedge Fund,Luxembourg,13,25,2,5,0,In Progress,Completed,High,Low,30,0,3,None,144.1,High,146.4,20.7,59.0,Medium,0
C04187,BlackRock,Institutional,False,Real Estate,Luxembourg,1,28,1,0,6,Completed,Pending,Low,High,30,0,2,AML Delay,92.9,Medium,81.1,15.7,62.8,Medium,0
C04188,Legal & General,Institutional,False,UCITS,Luxembourg,2,10,3,3,1,In Progress,Pending,High,Low,30,0,2,None,101.7,Medium,100.5,16.9,66.0,High,0
C04189,GreenRock,Small / Emerging,False,Hedge Fund,Luxembourg,11,29,4,6,12,In Progress,Completed,Medium,Normal,30,1,0,Regulatory Review,156.0,High,161.0,23.3,50.0,Medium,0
C04190,Schroders,Institutional,False,Hedge Fund,Cayman Islands,6,27,5,5,0,In Progress,Completed,Low,Normal,20,1,2,None,122.8,Medium,129.3,21.7,63.0,Medium,0
C04191,Harbour Capital,Small / Emerging,False,Private Equity,Malta,6,10,4,3,9,Completed,Failed,Medium,Normal,20,0,0,None,117.4,Medium,131.4,19.7,67.0,High,0
C04192,RiverRock,High Profile,True,AIF,Malta,9,35,5,7,11,In Progress,Pending,Medium,High,15,0,2,None,191.1,High,212.4,30.0,85.0,Critical,0
C04193,Legal & General,Institutional,False,Real Estate,UK,11,8,2,5,9,Completed,In Progress,Low,Low,30,0,1,KYC Issue,104.8,Medium,111.8,19.1,53.0,Medium,0
C04194,Abrdn,Institutional,False,AIF,Malta,15,16,1,4,11,In Progress,Completed,High,Normal,45,0,3,None,146.6,High,164.5,24.2,59.0,Medium,0
C04195,Varagon Generation,High Profile,True,Real Estate,Malta,13,39,6,7,16,In Progress,Pending,Medium,High,10,1,4,KYC Issue,259.1,High,281.9,41.3,99.0,Critical,0
C04196,DWS,Institutional,False,Money Market,Cayman Islands,7,2,2,3,15,Completed,Completed,Medium,Normal,45,0,3,None,105.0,Medium,122.8,17.8,59.0,Medium,0
C04197,Aon,High Profile,True,Private Equity,Ireland,11,30,5,9,13,In Progress,Pending,High,Critical,10,1,2,AML Delay,250.1,High,256.5,38.6,93.0,Critical,1
C04198,NorthPeak,Small / Emerging,False,Real Estate,Malta,15,8,3,5,15,Completed,Completed,Low,Normal,30,1,0,AML Delay,128.9,High,122.5,20.5,50.0,Medium,1
C04199,SilverStone,Small / Emerging,False,Money Market,Malta,15,15,5,3,11,Completed,In Progress,Medium,Normal,30,0,0,None,120.3,Medium,110.2,18.8,50.0,Medium,1
C04200,Arbour Wealth,Small / Emerging,False,Real Estate,Ireland,12,25,5,6,10,In Progress,Pending,Medium,Critical,20,0,1,None,180.9,High,180.0,25.6,70.0,High,0
C04201,Harbour Capital,Small / Emerging,False,Money Market,Ireland,4,20,3,5,13,Completed,In Progress,High,Normal,30,0,1,None,125.7,High,124.5,20.7,53.0,Medium,0
C04202,Legal & General,Institutional,False,UCITS,Ireland,13,19,4,1,15,Completed,Completed,Medium,Normal,20,0,0,KYC Issue,109.8,Medium,113.8,19.1,57.0,Medium,1
C04203,Nova Asset Management,Small / Emerging,False,Hedge Fund,UK,1,11,3,3,1,In Progress,In Progress,High,Normal,30,0,3,Regulatory Review,113.3,Medium,123.6,21.1,59.0,Medium,0
C04204,PIMCO,Institutional,False,Real Estate,Malta,8,12,4,2,6,Completed,Completed,Medium,Normal,15,0,1,None,96.0,Medium,73.0,14.3,58.2,Medium,1
C04205,BNY,Institutional,False,UCITS,Luxembourg,7,2,3,4,11,Completed,Completed,Medium,Normal,30,0,0,Missing Documents,79.8,Medium,103.7,16.2,40.9,Medium,0
C04206,BlackRock,Institutional,False,Money Market,Cayman Islands,2,28,2,1,4,Completed,Completed,High,Low,15,1,0,Missing Documents,85.5,Medium,75.5,15.1,50.5,Medium,0
C04207,Abrdn,Institutional,False,AIF,Luxembourg,10,18,4,3,1,Completed,Pending,Low,Low,30,0,1,KYC Issue,89.2,Medium,99.9,16.0,58.1,Medium,0
C04208,Aon,High Profile,True,Hedge Fund,Cayman Islands,24,39,3,3,10,Pending,Failed,Medium,Critical,10,0,1,KYC Issue,232.0,High,193.2,27.8,100.0,Critical,1
C04209,Goldman Sachs,Institutional,False,Hedge Fund,Cayman Islands,12,28,5,2,12,Completed,Completed,Medium,Low,30,1,2,None,155.9,High,130.9,18.8,56.0,Medium,0
C04210,Harbour Capital,Small / Emerging,False,Hedge Fund,Cayman Islands,4,26,3,1,10,Completed,Completed,Low,High,30,0,2,None,105.6,Medium,120.7,21.1,56.0,Medium,0
C04211,Apollo,High Profile,True,Private Equity,Ireland,8,36,3,4,19,Blocked,In Progress,High,Critical,30,0,4,KYC Issue,252.6,High,202.5,30.3,84.0,High,0
C04212,DWS,Institutional,False,Real Estate,Luxembourg,10,29,3,0,4,Completed,Completed,Medium,Normal,20,0,1,KYC Issue,97.9,Medium,97.2,15.1,59.1,Medium,0
C04213,Arbour Wealth,Small / Emerging,False,AIF,UK,6,4,1,6,1,Completed,In Progress,Low,Normal,10,1,2,Analyst Unavailable,79.2,Medium,80.4,13.9,61.6,Medium,0
C04214,SilverStone,Small / Emerging,False,UCITS,Ireland,3,10,4,2,6,Pending,Pending,High,Critical,30,0,2,KYC Issue,139.4,High,145.8,21.9,76.0,High,0
C04215,OakBridge,Small / Emerging,False,Private Equity,UK,15,22,3,4,14,Completed,In Progress,Low,Low,20,0,1,Missing Documents,137.3,High,147.4,23.2,60.0,Medium,0
C04216,Liffey Investments,Small / Emerging,False,AIF,Malta,14,6,5,6,10,Completed,Completed,Medium,Normal,20,0,0,Missing Documents,112.1,Medium,115.1,18.3,57.0,Medium,0
C04217,DWS,Institutional,False,AIF,Ireland,7,13,1,4,8,In Progress,Pending,Low,High,30,0,2,None,108.7,Medium,116.3,19.8,66.0,High,0
C04218,Invesco,Institutional,False,AIF,Luxembourg,2,16,1,0,1,Pending,Pending,High,Low,30,0,3,None,102.0,Medium,111.7,18.3,79.0,High,0
C04219,BNY,Institutional,False,UCITS,UK,8,2,3,3,11,Completed,In Progress,High,Low,20,0,2,None,116.5,Medium,102.6,15.7,63.0,Medium,1
C04220,Celtic Investments,Small / Emerging,False,Hedge Fund,UK,5,13,4,6,1,In Progress,Pending,Medium,High,30,0,2,None,130.7,High,116.0,18.6,66.0,High,1
C04221,AllianzGI,Institutional,False,Money Market,Luxembourg,4,12,5,1,13,In Progress,Completed,Low,Normal,10,0,1,None,90.3,Medium,81.3,13.7,63.6,Medium,0
C04222,M&G,Institutional,False,UCITS,Luxembourg,13,26,4,0,3,Pending,Pending,High,Normal,45,0,3,None,152.3,High,173.6,27.5,79.0,High,0
C04223,Abrdn,Institutional,False,Money Market,Luxembourg,8,29,2,4,13,Pending,Completed,Low,High,30,0,3,None,140.7,High,124.2,20.9,69.0,High,1
C04224,SilverStone,Small / Emerging,False,AIF,Luxembourg,9,7,3,1,6,In Progress,In Progress,High,High,20,0,0,Analyst Unavailable,104.2,Medium,110.3,16.7,57.0,Medium,0
C04225,J.P. Morgan,Institutional,False,Hedge Fund,Luxembourg,6,24,2,5,2,In Progress,Completed,Low,Low,15,1,1,None,103.5,Medium,92.4,15.9,60.0,Medium,0
C04226,RiverRock,High Profile,True,UCITS,Luxembourg,10,44,5,6,21,In Progress,Pending,High,Critical,15,0,5,KYC Issue,267.0,High,274.3,40.7,94.0,Critical,1
C04227,NorthPeak,Small / Emerging,False,UCITS,Cayman Islands,3,6,3,6,2,In Progress,Completed,Low,Normal,20,0,0,Analyst Unavailable,58.5,Low,68.9,12.5,38.3,Low,0
C04228,OakBridge,Small / Emerging,False,Real Estate,Cayman Islands,13,12,4,6,9,Completed,In Progress,Medium,Normal,20,0,1,Regulatory Review,134.9,High,146.5,23.7,60.0,Medium,0
C04229,DWS,Institutional,False,Real Estate,UK,7,26,5,5,1,Pending,In Progress,High,Normal,10,0,1,None,145.5,High,176.1,25.7,78.0,High,0
C04230,BlackRock,Institutional,False,Real Estate,Luxembourg,15,21,1,2,12,Completed,Completed,High,Normal,15,1,1,Missing Documents,145.9,High,166.4,25.3,60.0,Medium,0
C04231,Schroders,Institutional,False,Money Market,Luxembourg,10,21,1,5,14,Completed,Completed,Medium,High,15,0,2,None,127.0,High,112.2,18.5,63.0,Medium,0
C04232,Liffey Investments,Small / Emerging,False,Real Estate,Luxembourg,3,5,3,3,4,In Progress,In Progress,High,Normal,30,0,0,None,95.8,Medium,78.0,13.0,48.1,Medium,0
C04233,State Street,Institutional,False,Hedge Fund,Luxembourg,5,28,3,6,13,Completed,In Progress,Low,Critical,45,0,2,Missing Documents,148.8,High,171.0,27.4,56.0,Medium,1
C04234,Apollo,High Profile,True,UCITS,Ireland,17,12,7,9,7,Completed,In Progress,High,High,15,1,5,Regulatory Review,233.1,High,188.7,26.7,84.0,High,1
C04235,AllianzGI,Institutional,False,UCITS,UK,1,24,5,5,9,Pending,In Progress,High,Normal,15,1,1,None,149.1,High,116.0,17.9,70.0,High,0
C04236,Nova Asset Management,Small / Emerging,False,Hedge Fund,Malta,4,29,5,0,8,Completed,In Progress,Medium,High,30,0,0,Regulatory Review,109.9,Medium,121.2,18.5,50.0,Medium,0
C04237,Northern Trust,Institutional,False,UCITS,Cayman Islands,12,16,4,0,10,Completed,Pending,Medium,Normal,15,0,2,None,120.2,Medium,128.6,22.1,73.0,High,1
C04238,Northern Trust,Institutional,False,Real Estate,Cayman Islands,4,14,4,3,12,Pending,In Progress,High,Normal,30,0,1,Analyst Unavailable,143.1,High,109.7,16.1,63.0,Medium,0
C04239,M&G,Institutional,False,UCITS,Malta,11,14,1,4,7,In Progress,Pending,Medium,Normal,30,0,1,None,110.0,Medium,101.7,17.2,63.0,Medium,0
C04240,Northern Trust,Institutional,False,Real Estate,Luxembourg,9,14,1,5,15,Completed,In Progress,High,Normal,45,0,2,Missing Documents,147.5,High,171.7,25.1,56.0,Medium,0
C04241,BlackRock,Institutional,False,UCITS,UK,5,21,4,2,11,In Progress,In Progress,High,Low,20,0,3,None,142.1,High,114.9,19.4,66.0,High,1
C04242,BNY,Institutional,False,Private Equity,Luxembourg,5,21,2,4,2,In Progress,Pending,Low,Normal,20,0,2,Client Dependency,105.4,Medium,98.8,16.8,73.0,High,0
C04243,Northern Trust,Institutional,False,UCITS,Ireland,3,29,4,6,11,In Progress,Pending,Medium,Normal,15,0,1,None,134.1,High,147.9,21.4,70.0,High,0
C04244,Apollo,High Profile,True,Real Estate,Ireland,13,32,7,5,16,Pending,Pending,High,Normal,10,1,5,Regulatory Review,273.0,High,285.2,42.9,100.0,Critical,1
C04245,PIMCO,Institutional,False,AIF,Malta,3,7,4,2,11,In Progress,Failed,Low,Normal,20,0,1,KYC Issue,103.5,Medium,99.7,16.8,70.0,High,0
C04246,BNY,Institutional,False,UCITS,UK,1,6,1,0,15,In Progress,In Progress,Low,Low,15,0,2,None,77.0,Medium,66.0,11.5,52.6,Medium,0
C04247,SilverStone,Small / Emerging,False,Money Market,Cayman Islands,4,20,3,3,9,Completed,Completed,Low,High,15,0,0,None,77.5,Medium,60.1,10.0,46.9,Medium,0
C04248,AllianzGI,Institutional,False,UCITS,Ireland,5,27,2,4,1,In Progress,Pending,High,Critical,15,0,2,Regulatory Review,136.9,High,141.0,22.0,73.0,High,0
C04249,SilverStone,Small / Emerging,False,UCITS,Ireland,12,2,2,0,11,Completed,Completed,Medium,High,20,0,1,Regulatory Review,88.3,Medium,87.2,13.9,54.7,Medium,0
C04250,Invesco,Institutional,False,UCITS,Cayman Islands,15,12,4,1,4,In Progress,Completed,High,Normal,45,0,2,None,122.3,Medium,125.4,21.1,56.0,Medium,0
C04251,Schroders,Institutional,False,UCITS,Cayman Islands,10,19,2,0,5,Completed,In Progress,Medium,Normal,15,0,0,Regulatory Review,74.7,Low,82.1,12.3,45.6,Medium,0
C04252,Aon,High Profile,True,Hedge Fund,UK,11,23,3,5,6,Completed,Completed,Low,Normal,10,0,4,None,146.4,High,168.0,26.7,89.0,Critical,1
C04253,Legal & General,Institutional,False,Hedge Fund,Ireland,4,10,2,6,7,Blocked,Completed,Medium,Normal,30,0,3,None,136.9,High,124.0,18.1,69.0,High,0
C04254,Aon,High Profile,True,Private Equity,UK,17,29,6,8,15,Pending,Completed,Medium,High,10,1,1,None,230.1,High,185.1,27.2,90.0,Critical,0
C04255,RiverRock,High Profile,True,UCITS,Cayman Islands,25,19,4,4,4,Blocked,In Progress,High,Normal,10,0,4,Regulatory Review,218.4,High,164.4,24.3,99.0,Critical,0
C04256,Goldman Sachs,Institutional,False,UCITS,Malta,9,1,2,6,0,Completed,Completed,Medium,Normal,20,0,1,AML Delay,68.6,Low,51.5,11.6,45.9,Medium,0
C04257,Varagon Generation,High Profile,True,UCITS,Malta,11,43,5,3,15,In Progress,Failed,Medium,Normal,10,0,4,Analyst Unavailable,216.1,High,240.9,35.1,99.0,Critical,0
C04258,BlackRock,Institutional,False,Real Estate,Luxembourg,3,27,1,1,3,Completed,Completed,Low,Normal,10,0,0,Missing Documents,55.1,Low,65.3,13.2,44.8,Medium,0
C04259,State Street,Institutional,False,UCITS,Cayman Islands,3,10,1,5,9,Blocked,Completed,Low,High,15,1,2,None,121.3,Medium,103.1,16.6,73.0,High,0
C04260,NorthPeak,Small / Emerging,False,AIF,Ireland,15,22,3,0,9,Completed,Completed,Low,High,45,0,0,Client Dependency,92.8,Medium,81.1,14.9,46.8,Medium,0
C04261,OakBridge,Small / Emerging,False,Hedge Fund,Ireland,3,8,1,2,0,Completed,Completed,Medium,Normal,20,0,0,None,46.5,Low,54.9,8.9,32.9,Low,0
C04262,Aon,High Profile,True,Hedge Fund,Malta,12,36,4,6,15,Blocked,In Progress,High,High,30,0,2,Missing Documents,239.7,High,236.2,33.3,78.0,High,0
C04263,Varagon Generation,High Profile,True,Private Equity,Ireland,11,13,5,7,16,Completed,Pending,Medium,High,10,1,5,AML Delay,229.4,High,218.4,33.3,100.0,Critical,1
C04264,M&G,Institutional,False,AIF,UK,5,12,1,3,10,Pending,Pending,Medium,Low,30,1,1,None,117.6,Medium,132.0,19.5,73.0,High,0
C04265,Legal & General,Institutional,False,Real Estate,Malta,13,28,3,5,13,Completed,Pending,High,Normal,30,0,2,KYC Issue,178.9,High,141.3,21.2,66.0,High,0
C04266,OakBridge,Small / Emerging,False,Real Estate,UK,5,14,3,4,3,In Progress,Pending,Low,Low,30,0,0,Missing Documents,90.6,Medium,72.7,11.8,55.8,Medium,0
C04267,Goldman Sachs,Institutional,False,Hedge Fund,Cayman Islands,2,17,1,0,8,In Progress,Pending,Low,Normal,30,0,0,Analyst Unavailable,74.9,Low,92.7,17.0,48.7,Medium,0
C04268,M&G,Institutional,False,Private Equity,Ireland,8,23,2,3,6,Pending,Pending,Medium,High,10,1,0,None,140.3,High,149.3,22.3,85.0,Critical,0
C04269,J.P. Morgan,Institutional,False,Money Market,Cayman Islands,10,17,3,3,3,Pending,Completed,Low,Low,20,0,0,AML Delay,81.5,Medium,95.4,17.0,58.7,Medium,0
C04270,Schroders,Institutional,False,Private Equity,Ireland,5,12,3,0,4,In Progress,Completed,Low,Normal,15,0,3,Missing Documents,87.3,Medium,106.7,18.5,60.3,Medium,0
C04271,State Street,Institutional,False,Money Market,Cayman Islands,5,25,3,5,8,In Progress,Pending,Low,High,45,0,0,None,110.4,Medium,87.1,13.1,60.0,Medium,0
C04272,Goldman Sachs,Institutional,False,Private Equity,Luxembourg,10,21,4,5,4,Completed,Pending,Medium,Normal,15,0,1,Client Dependency,127.5,High,116.9,20.5,70.0,High,0
C04273,Liffey Investments,Small / Emerging,False,AIF,Cayman Islands,9,12,1,4,9,Completed,Pending,Medium,High,30,1,1,None,120.6,Medium,129.2,19.7,63.0,Medium,1
C04274,Aon,High Profile,True,Real Estate,Luxembourg,8,41,4,4,15,Completed,In Progress,High,Critical,20,1,1,KYC Issue,211.9,High,247.5,34.1,72.0,High,1
C04275,Harbour Capital,Small / Emerging,False,Private Equity,Luxembourg,10,29,3,2,6,Completed,Completed,Medium,Normal,45,0,3,AML Delay,125.5,High,131.3,21.1,59.0,Medium,0
C04276,Northern Trust,Institutional,False,UCITS,UK,3,4,3,0,14,Completed,In Progress,Medium,Normal,10,0,2,AML Delay,88.5,Medium,88.7,12.9,65.8,High,1
C04277,Aon,High Profile,True,AIF,Malta,25,23,4,4,19,Blocked,Pending,Low,High,15,0,5,None,254.1,High,259.5,36.3,100.0,Critical,0
C04278,Evercrest,Small / Emerging,False,UCITS,Ireland,12,1,2,2,10,Completed,Failed,Medium,Normal,20,0,2,Missing Documents,117.2,Medium,97.5,14.3,73.0,High,0
C04279,OakBridge,Small / Emerging,False,Hedge Fund,Malta,9,17,3,3,8,Completed,Completed,Low,Low,15,0,1,None,95.8,Medium,103.6,18.5,58.1,Medium,0
C04280,M&G,Institutional,False,UCITS,Malta,12,26,4,3,6,Pending,In Progress,Medium,High,30,0,3,AML Delay,153.5,High,174.3,26.4,69.0,High,0
C04281,BlackRock,Institutional,False,AIF,Ireland,2,6,4,0,11,Completed,Failed,Medium,Normal,30,1,0,Missing Documents,99.5,Medium,120.9,17.1,59.8,Medium,0
C04282,Northern Trust,Institutional,False,Hedge Fund,Cayman Islands,7,21,2,6,0,Completed,In Progress,Medium,Low,15,0,0,Regulatory Review,91.2,Medium,96.2,16.5,53.0,Medium,1
C04283,Blue Horizon,Small / Emerging,False,Hedge Fund,Malta,9,12,3,5,14,Pending,Completed,High,High,45,0,3,Missing Documents,176.6,High,195.1,30.6,69.0,High,0
C04284,Fidelity,Institutional,False,Private Equity,Malta,12,4,3,3,8,Completed,Completed,Medium,Normal,20,0,1,Regulatory Review,102.0,Medium,85.2,15.6,60.0,Medium,0
C04285,GreenRock,Small / Emerging,False,Hedge Fund,UK,1,7,1,6,5,Pending,Pending,Low,Low,20,0,1,Client Dependency,93.8,Medium,108.8,18.0,77.2,High,0
C04286,Goldman Sachs,Institutional,False,Real Estate,Ireland,3,9,3,6,15,Blocked,In Progress,Medium,Normal,20,0,1,Missing Documents,147.8,High,132.4,18.9,70.0,High,1
C04287,Fidelity,Institutional,False,UCITS,Malta,1,27,2,0,8,Pending,Completed,Low,Low,45,0,2,None,82.2,Medium,93.4,16.0,58.0,Medium,0
C04288,Harbour Capital,Small / Emerging,False,UCITS,Malta,4,3,5,6,4,In Progress,In Progress,Medium,Normal,30,1,3,None,124.9,Medium,101.0,15.2,59.0,Medium,0
C04289,Harbour Capital,Small / Emerging,False,UCITS,Ireland,7,7,4,3,15,In Progress,In Progress,Medium,Normal,45,0,3,Missing Documents,133.0,High,158.1,23.4,59.0,Medium,0
C04290,Legal & General,Institutional,False,Money Market,Luxembourg,7,16,3,3,5,Pending,Completed,Low,Critical,15,1,2,KYC Issue,122.7,Medium,123.1,18.0,73.0,High,0
C04291,OakBridge,Small / Emerging,False,Private Equity,Luxembourg,15,23,1,1,1,Completed,Completed,Medium,High,45,0,0,None,91.7,Medium,103.1,16.7,46.3,Medium,0
C04292,Evercrest,Small / Emerging,False,Money Market,Ireland,2,22,3,3,4,Completed,Pending,Medium,Normal,15,0,0,AML Delay,79.2,Medium,95.4,13.8,57.6,Medium,1
C04293,Fidelity,Institutional,False,Private Equity,Malta,9,18,4,2,6,Pending,Pending,Medium,High,45,0,1,None,140.0,High,118.4,20.2,73.0,High,1
C04294,M&G,Institutional,False,UCITS,UK,13,22,5,1,3,In Progress,Completed,Medium,Normal,20,0,3,None,121.1,Medium,115.4,16.7,66.0,High,0
C04295,SilverStone,Small / Emerging,False,Money Market,Malta,4,2,4,6,3,In Progress,Completed,Low,High,30,1,3,None,108.3,Medium,98.9,14.6,59.0,Medium,1
C04296,Northern Trust,Institutional,False,AIF,Malta,4,20,5,2,9,Pending,In Progress,Low,Normal,15,0,0,KYC Issue,97.0,Medium,109.1,15.9,65.7,High,1
C04297,Aon,High Profile,True,UCITS,Luxembourg,19,29,4,7,17,In Progress,In Progress,High,High,20,1,3,None,245.6,High,258.0,36.6,78.0,High,0
C04298,Liffey Investments,Small / Emerging,False,UCITS,Cayman Islands,4,20,2,3,10,Completed,Pending,High,Normal,30,0,3,Missing Documents,130.3,High,115.8,17.0,69.0,High,1
C04299,NorthPeak,Small / Emerging,False,Private Equity,Malta,10,4,5,1,15,Completed,Completed,High,Normal,20,0,1,KYC Issue,130.7,High,114.9,18.3,60.0,Medium,0
C04300,OakBridge,Small / Emerging,False,Money Market,UK,6,2,4,2,1,Completed,Completed,Medium,High,15,0,1,KYC Issue,68.1,Low,85.7,16.4,45.6,Medium,0
C04301,Apollo,High Profile,True,Private Equity,Malta,17,35,5,7,16,Pending,Completed,Medium,High,15,1,2,None,237.2,High,185.4,28.1,85.0,Critical,0
C04302,PIMCO,Institutional,False,Real Estate,Ireland,7,13,2,5,0,Pending,In Progress,High,Normal,20,0,1,Missing Documents,119.3,Medium,114.2,18.4,70.0,High,0
